srcNodeId,dstNodeId,amount,delay
10,33,1000.0,112.60425517685593
40,29,1000.0,108.87626347485521
42,28,500.0,111.54573263700755
19,15,1000.0,169.29478034696388
2,41,500.0,88.88085414783252
41,39,500.0,36.94950330910052
39,15,100.0,171.3076464300234
9,10,1000.0,25.39
15,34,1000.0,294.7847415331706
7,15,100.0,171.4848505599111
26,41,50.0,97.671503956775
41,33,500.0,87.93339989984501
7,16,500.0,141.89448667297663
1,9,100.0,174.09924450367632
41,7,500.0,44.95501447048427
17,7,100.0,138.48572063272306
16,10,500.0,106.58368274070465
28,24,1000.0,130.29488552053456
17,39,1000.0,129.98569550805937
17,10,500.0,89.5022713374916
1,15,100.0,120.37732084345284
42,24,1000.0,183.52840013213523
26,10,1000.0,59.92515367858596
16,33,50.0,194.9345820863261
24,26,50.0,139.43507447168668
33,39,50.0,134.2974439518164
10,15,500.0,106.17155877504207
16,34,100.0,367.8665219180941
33,10,100.0,111.60835751990896
19,17,1000.0,127.98428284023925
29,33,1000.0,163.82550816673483
10,9,50.0,25.39
2,7,50.0,58.46989123172897
33,7,1000.0,83.44785207351984
28,16,500.0,99.18213464230689
34,15,50.0,255.00585154091993
10,1,500.0,144.05654691825526
9,23,500.0,86.66791364366888
19,28,500.0,80.2380253353125
16,15,1000.0,65.45334373681837
24,39,500.0,104.28672269363602
41,1,50.0,207.27661036047084
17,41,1000.0,159.05733516527442
33,24,1000.0,167.04741083614593
2,39,1000.0,68.84234040319723
42,17,500.0,148.91787722587966
1,34,50.0,458.5040577005408
7,23,100.0,129.07026922586263
15,1,1000.0,99.95402268837114
10,2,1000.0,90.70702307713219
33,26,1000.0,77.64803574452998
1,16,50.0,200.3714730881009
34,23,500.0,225.98275521317936
42,26,500.0,73.42008770632283
28,23,100.0,144.9705058959748
10,7,100.0,80.11888861728205
23,24,50.0,163.24625475255527
7,2,100.0,102.6534144853089
19,39,1000.0,100.96031477891657
29,19,50.0,120.00396096701023
24,28,500.0,134.86486635187248
42,7,500.0,77.11317554595098
24,33,50.0,162.21082107005833
9,1,1000.0,174.5849381852122
7,33,50.0,74.57911794080923
34,17,100.0,227.90176949957532
19,29,100.0,81.8404877381593
26,9,1000.0,36.507312640670264
28,40,500.0,75.59142393269622
2,33,50.0,114.03383805684749
16,42,500.0,169.11244709432845
33,23,100.0,131.30387070198222
9,15,50.0,107.24727444890522
26,16,50.0,145.19728374477648
24,17,1000.0,137.58700694202247
16,40,500.0,142.64091984514926
16,1,1000.0,172.85013483202994
39,29,100.0,101.41556231296585
9,2,500.0,140.55054469010724
41,2,1000.0,70.99267716447709
23,17,500.0,154.59497767631774
39,41,1000.0,105.6844430067917
17,26,100.0,109.64081731786595
29,40,50.0,100.85127986315868
15,19,500.0,154.46557472126455
10,24,1000.0,127.44179184378716
23,41,100.0,142.57413771058887
1,23,1000.0,162.94864995589987
23,15,500.0,152.07807973344347
42,15,100.0,159.11001737593207
34,2,100.0,152.34359800355952
10,23,1000.0,92.88831967429199
39,23,500.0,154.568308880648
17,2,500.0,145.81739772028027
28,1,1000.0,167.1319813864328
2,29,500.0,135.59003400527232
19,16,500.0,199.59277777159906
26,29,1000.0,97.04318087645566
29,17,50.0,62.56333371222007
42,9,100.0,122.72801125271565
42,10,100.0,140.80925024393835
15,10,1000.0,105.3947185626451
28,19,1000.0,85.41975861127999
34,10,100.0,289.44139600773275
26,15,100.0,195.84425816252778
41,29,1000.0,147.99800592051758
2,17,100.0,148.38324319232512
2,34,1000.0,258.57692624896583
15,41,1000.0,283.520899986024
23,42,500.0,115.85338542903642
39,7,100.0,170.63362656389805
28,2,100.0,102.5503734249385
28,17,100.0,140.6695725687876
10,29,50.0,80.44111736035838
16,7,1000.0,159.75298128939178
10,16,1000.0,118.29634293047715
23,9,1000.0,92.65305315402497
26,2,100.0,67.84536721324655
2,26,100.0,87.12576512846239
33,29,100.0,169.03999134665924
40,23,100.0,121.52539575304475
26,40,500.0,56.964668903391626
15,9,100.0,105.23303611743646
24,1,100.0,205.36697756990455
34,33,500.0,242.34294524280946
16,39,100.0,135.92079993710578
40,19,1000.0,54.7833537753792
33,41,100.0,121.49007658429642
1,24,50.0,200.5386303179113
39,26,100.0,140.69468757816747
1,28,50.0,155.73643959160444
10,34,500.0,166.28860034929855
40,17,50.0,124.58416827269535
19,26,50.0,52.28422473430381
1,41,100.0,185.92846133657764
1,33,100.0,199.23684640534643
41,26,100.0,95.37879764452563
23,34,100.0,235.94276218352957
7,28,50.0,69.68925037876551
1,42,1000.0,193.69765830152014
9,24,100.0,143.58725555621555
28,42,50.0,78.21556047217791
15,42,100.0,156.05860995154222
2,10,500.0,122.73351784542729
42,41,100.0,77.78632776487231
40,28,100.0,86.35351484667376
24,42,50.0,177.59709337190407
17,24,1000.0,138.32280043757964
39,33,100.0,120.31078864861314
34,16,500.0,394.0867866377197
16,2,500.0,276.3977687830253
24,16,50.0,152.72711657309208
9,16,50.0,97.37754878775138
7,41,500.0,63.08379485300741
15,23,50.0,121.33798588776853
15,24,500.0,213.84445924724565
28,7,100.0,68.06201812610851
29,42,1000.0,137.64791563875357
39,16,50.0,135.80362492883137
39,42,1000.0,136.58996184152073
34,7,100.0,208.88145512914832
15,33,500.0,166.61628172271628
10,19,50.0,58.01487729800557
23,7,50.0,126.16167859290182
40,26,500.0,55.35385573740455
24,40,1000.0,161.211287381322
16,19,50.0,118.44163714037573
16,24,100.0,169.88141414407804
15,39,500.0,160.44456591544932
17,33,1000.0,157.4664067261314
29,39,1000.0,181.76407977367512
19,1,50.0,270.2842354789276
15,2,50.0,171.3119161181927
29,24,1000.0,83.35771952832351
1,29,100.0,205.98066669824473
24,41,500.0,176.460378410447
9,28,500.0,25.39
24,29,50.0,85.20941380000053
19,24,100.0,136.6840443323806
33,17,50.0,160.6444355868307
28,29,100.0,96.88094573371842
23,39,1000.0,114.90843853132208
26,24,100.0,140.50855919328433
10,39,1000.0,71.90841798779104
16,9,500.0,97.69339120890491
24,15,100.0,184.27318319520327
41,16,100.0,150.77724209290992
10,42,50.0,99.05465503706115
10,40,50.0,71.25553989528399
41,17,500.0,163.97814344520918
24,34,500.0,222.34113098195658
10,26,50.0,48.03463495549098
19,40,50.0,74.13963891081258
33,9,50.0,139.23583396171887
39,1,50.0,301.735384243738
33,42,500.0,78.60815889264806
39,24,500.0,113.72788647708525
15,7,50.0,213.26798216826228
7,34,100.0,207.04946637014388
39,40,100.0,8.97
24,9,50.0,109.76717948935068
41,34,100.0,144.35273102208083
23,19,50.0,121.67006145088274
34,26,100.0,159.23286187814628
